name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
XRP,2014-07-29,2,0.006157,0.0061600000000000005,0.006065999999999999,0.006065999999999999,123408.0,50058295.0,0.0,0.0
XRP,2014-07-30,2,0.006065,0.006083,0.00509,0.005097,474010.0,42067467.0,0.006999999999999999,0.0
XRP,2014-07-31,2,0.005104999999999999,0.005555,0.005072999999999999,0.005189,572621.0,42821590.0,0.2407,0.0
XRP,2014-08-01,2,0.005183,0.005369,0.005111,0.005369,393153.0,44307718.0,1.0,0.0
XRP,2014-08-02,2,0.005371,0.005522,0.00527,0.005294,220518.0,43690588.0,0.0952,0.0
XRP,2014-08-03,2,0.005263,0.005268999999999999,0.005176,0.005215,70579.0,43035992.0,0.4194,0.0
XRP,2014-08-04,2,0.005214,0.0052439999999999995,0.004763,0.004947999999999999,341765.0,40833456.0,0.3846,0.0
XRP,2014-08-05,2,0.004947999999999999,0.005143,0.0049039999999999995,0.005104,256947.0,42124492.0,0.8368,0.0
XRP,2014-08-06,2,0.005108,0.005261,0.005107,0.005256,203335.0,43376329.0,0.9675,0.0
XRP,2014-08-07,2,0.005256,0.005357,0.005242,0.005343,221958.0,44093893.0,0.8783,0.0
XRP,2014-08-08,2,0.005343,0.005484,0.005343,0.005462,192304.0,45072156.0,0.8440000000000001,0.0
XRP,2014-08-09,2,0.005461,0.005471,0.00524,0.005242,325886.0,43259473.0,0.0087,0.0
XRP,2014-08-10,2,0.005242,0.005242,0.004972,0.004975,250863.0,41057101.0,0.0111,0.0
XRP,2014-08-11,2,0.004975,0.005220000000000001,0.004944,0.005214,272387.0,43030710.0,0.9783,0.0
XRP,2014-08-12,2,0.005213000000000001,0.005215,0.005024,0.005044,289977.0,41621992.0,0.1047,0.0
XRP,2014-08-13,2,0.005045,0.005046,0.004933,0.0049700000000000005,291148.0,41016251.0,0.3274,0.0
XRP,2014-08-14,2,0.0049689999999999995,0.005293,0.004947999999999999,0.005227000000000001,665506.0,43134446.0,0.8087,0.0
XRP,2014-08-15,2,0.005248,0.005446,0.005248,0.00541,300831.0,44643764.0,0.8182,0.0
XRP,2014-08-16,2,0.005412,0.00548,0.005327,0.005418,94314.0,44712756.0,0.5948,0.0
XRP,2014-08-17,2,0.005411,0.005414,0.005137,0.005177,118160.0,42720248.0,0.1444,0.0
XRP,2014-08-18,2,0.005179,0.005213000000000001,0.004947999999999999,0.004979,495720.0,41088791.0,0.11699999999999999,0.0
XRP,2014-08-19,2,0.004979,0.00507,0.004927,0.005051,176197.0,41681988.0,0.8671,0.0
XRP,2014-08-20,2,0.00505,0.005308,0.0049689999999999995,0.005265,190557.0,43447137.0,0.8732,0.0
XRP,2014-08-21,2,0.005255,0.0053100000000000005,0.005116,0.005117,152905.0,42225834.0,0.0052,0.0
XRP,2014-08-22,2,0.005115,0.005115,0.004985,0.005095000000000001,169540.0,42047413.0,0.8462,0.0
XRP,2014-08-23,2,0.005093,0.005099,0.004992,0.005016,104190.0,41397603.0,0.2243,0.0
XRP,2014-08-24,2,0.005017,0.005173,0.0050149999999999995,0.005154,83678.0,42530520.0,0.8797,0.0
XRP,2014-08-25,2,0.0051530000000000005,0.005171,0.00494,0.004974,291023.0,41052232.0,0.1472,0.0
XRP,2014-08-26,2,0.004974,0.004974,0.004794,0.004837,455688.0,140212606.0,0.2389,0.0
XRP,2014-08-27,2,0.004838,0.005023,0.004829,0.0050149999999999995,167374.0,145375882.0,0.9588,0.0
XRP,2014-08-28,2,0.005019,0.005161,0.004961,0.005062,365820.0,146747943.0,0.505,0.0
XRP,2014-08-29,2,0.005064,0.005079,0.0049380000000000005,0.005017,169548.0,145438209.0,0.5603,0.0
XRP,2014-08-30,2,0.005017,0.005044,0.004952000000000001,0.004961,136957.0,143806404.0,0.0978,0.0
XRP,2014-08-31,2,0.004958,0.00498,0.004869,0.004887,113365.0,141655981.0,0.1622,0.0
XRP,2014-09-01,2,0.004886,0.005047,0.0048850000000000005,0.005025,267095.0,145684328.0,0.8642,0.0
XRP,2014-09-02,2,0.005024,0.005053,0.004637,0.004640999999999999,230315.0,134543468.0,0.0096,0.0
XRP,2014-09-03,2,0.004646,0.004873,0.004632,0.004776,193017.0,138438464.0,0.5975,0.0
XRP,2014-09-04,2,0.004776,0.0048189999999999995,0.004768,0.004804999999999999,124814.0,139289299.0,0.7255,0.0
XRP,2014-09-05,2,0.004804999999999999,0.004883,0.004789,0.004874,119145.0,141302892.0,0.9043,0.0
XRP,2014-09-06,2,0.004874,0.004877,0.004795000000000001,0.004795000000000001,65745.0,138998537.0,0.0,0.0
XRP,2014-09-07,2,0.004796,0.0048130000000000004,0.004704,0.004704,87858.0,136357906.0,0.0,0.0
XRP,2014-09-08,2,0.0047020000000000005,0.00475,0.004672,0.004711,108080.0,136557352.0,0.5,0.0
XRP,2014-09-09,2,0.00471,0.004725,0.004675,0.004719,181677.0,136812167.0,0.88,0.0
XRP,2014-09-10,2,0.004722,0.004765999999999999,0.004722,0.00475,161440.0,137691121.0,0.6364,0.0
XRP,2014-09-11,2,0.004751,0.004778,0.0047350000000000005,0.004749000000000001,105518.0,137670249.0,0.3256,0.0
XRP,2014-09-12,2,0.004746,0.0047469999999999995,0.004668,0.004713,195038.0,136614750.0,0.5696,0.0
XRP,2014-09-13,2,0.0047079999999999995,0.004737,0.004678,0.004706,131835.0,136418203.0,0.4746,0.0
XRP,2014-09-14,2,0.004706,0.005758,0.004699,0.005136,983382.0,148899526.0,0.4127,0.0
XRP,2014-09-15,2,0.0051270000000000005,0.0052450000000000005,0.00502,0.00505,319290.0,146389346.0,0.1333,0.0
XRP,2014-09-16,2,0.005072,0.0053289999999999995,0.00498,0.005124,590507.0,148538899.0,0.4126,0.0
XRP,2014-09-17,2,0.005123,0.005803,0.005123,0.005399,1281960.0,156499058.0,0.4059,0.0
XRP,2014-09-18,2,0.005398,0.005521,0.005091,0.005135,491147.0,148872856.0,0.1023,0.0
XRP,2014-09-19,2,0.0051340000000000005,0.005167000000000001,0.004873,0.004942,407109.0,143272132.0,0.2347,0.0
XRP,2014-09-20,2,0.004942,0.004954,0.004736,0.004772,322621.0,138326566.0,0.1651,0.0
XRP,2014-09-21,2,0.004768,0.004790999999999999,0.00454,0.00457,309571.0,132477694.0,0.1195,0.0
XRP,2014-09-22,2,0.004561,0.0046700000000000005,0.0045320000000000004,0.004657,267342.0,135011065.0,0.9058,0.0
XRP,2014-09-23,2,0.004654999999999999,0.004656,0.004547,0.004613,323106.0,133732639.0,0.6055,0.0
XRP,2014-09-24,2,0.00461,0.004668,0.004511,0.004668,349329.0,135310524.0,1.0,0.0
XRP,2014-09-25,2,0.0046700000000000005,0.00485,0.004642,0.004722,745348.0,136895366.0,0.3846,0.0
XRP,2014-09-26,2,0.004722,0.004734,0.0045579999999999996,0.0046159999999999994,497323.0,133802213.0,0.3295,0.0
XRP,2014-09-27,2,0.004607,0.004717,0.004575,0.004705,221573.0,136395592.0,0.9155,0.0
XRP,2014-09-28,2,0.004706,0.005345,0.00465,0.005282,464102.0,153120071.0,0.9094,0.0
XRP,2014-09-29,2,0.005279,0.005442,0.004658,0.004705,122073.0,136381097.0,0.0599,0.0
XRP,2014-09-30,2,0.004705,0.004707,0.004635,0.004644,109352.0,134625218.0,0.125,0.0
XRP,2014-10-01,2,0.004645000000000001,0.004772,0.004644,0.004752,64998.0,137768233.0,0.8438,0.0
XRP,2014-10-02,2,0.004755,0.004876,0.004753,0.004874,209158.0,141296225.0,0.9837,0.0
XRP,2014-10-03,2,0.004876,0.00505,0.004875,0.005023,264083.0,145607796.0,0.8457,0.0
XRP,2014-10-04,2,0.005024,0.005204,0.0049310000000000005,0.004941,168516.0,143250100.0,0.0366,0.0
XRP,2014-10-05,2,0.004935,0.005012,0.004746,0.004789,181316.0,138819673.0,0.1617,0.0
XRP,2014-10-06,2,0.004777,0.004787,0.004707,0.00473,218684.0,137117424.0,0.2875,0.0
XRP,2014-10-07,2,0.004731,0.004806,0.004727,0.004765,136439.0,138144223.0,0.48100000000000004,0.0
XRP,2014-10-08,2,0.004769,0.004806,0.004699,0.004787,398026.0,138760245.0,0.8224,0.0
XRP,2014-10-09,2,0.004787,0.004879,0.00477,0.004824,214591.0,139838355.0,0.4954,0.0
XRP,2014-10-10,2,0.004824,0.004876,0.004814,0.004871,140436.0,141219693.0,0.9194,0.0
XRP,2014-10-11,2,0.004873,0.004881,0.004748,0.004753,263175.0,137787366.0,0.0376,0.0
XRP,2014-10-12,2,0.0047539999999999995,0.004867,0.004744,0.0048579999999999995,272667.0,140819351.0,0.9268,0.0
XRP,2014-10-13,2,0.0048530000000000005,0.004867,0.00472,0.004784,463679.0,138690091.0,0.4354,0.0
XRP,2014-10-14,2,0.004794,0.0049299999999999995,0.00479,0.004872,231490.0,141222012.0,0.5857,0.0
XRP,2014-10-15,2,0.004872,0.004881,0.004790999999999999,0.0048270000000000006,235627.0,139933440.0,0.4,0.0
XRP,2014-10-16,2,0.004825,0.0048579999999999995,0.004776,0.004855,119623.0,140732963.0,0.9634,0.0
XRP,2014-10-17,2,0.004855,0.00491,0.004824,0.0049039999999999995,245692.0,142165033.0,0.9302,0.0
XRP,2014-10-18,2,0.0049039999999999995,0.004985,0.0048920000000000005,0.004965,69145.0,143933377.0,0.7849,0.0
XRP,2014-10-19,2,0.004964,0.004989,0.004922999999999999,0.004949,55748.0,143471868.0,0.3939,0.0
XRP,2014-10-20,2,0.004945000000000001,0.005083,0.004921,0.005072999999999999,295888.0,147076971.0,0.9383,0.0
XRP,2014-10-21,2,0.005072,0.005215999999999999,0.005069,0.005193,146796.0,150530751.0,0.8435,0.0
XRP,2014-10-22,2,0.00519,0.005220000000000001,0.005176,0.005187,107561.0,150376528.0,0.25,0.0
XRP,2014-10-23,2,0.005185,0.005243,0.0051340000000000005,0.005142,378216.0,149056937.0,0.0734,0.0
XRP,2014-10-24,2,0.005143,0.005154,0.005071,0.005082,282070.0,147316133.0,0.1325,0.0
XRP,2014-10-25,2,0.005083,0.0050869999999999995,0.004712,0.004719,272566.0,136807529.0,0.0187,0.0
XRP,2014-10-26,2,0.00472,0.004721,0.004525,0.004548,440679.0,131839641.0,0.1173,0.0
XRP,2014-10-27,2,0.004546,0.00492,0.004534000000000001,0.0048909999999999995,299518.0,141798029.0,0.9249,0.0
XRP,2014-10-28,2,0.00489,0.004894,0.0046159999999999994,0.004845,272894.0,140442781.0,0.8237,0.0
XRP,2014-10-29,2,0.00484,0.004848,0.004746,0.004776,346606.0,138452959.0,0.2941,0.0
XRP,2014-10-30,2,0.0047740000000000005,0.00491,0.004769,0.00489,220063.0,141756574.0,0.8582,0.0
XRP,2014-10-31,2,0.004887,0.0049039999999999995,0.004849,0.004867,151046.0,141081704.0,0.3273,0.0
XRP,2014-11-01,2,0.0048649999999999995,0.004879,0.004636,0.004671,190204.0,135404739.0,0.14400000000000002,0.0
XRP,2014-11-02,2,0.004674,0.004723,0.004638000000000001,0.004664,119913.0,135218048.0,0.3059,0.0
XRP,2014-11-03,2,0.004658,0.004811,0.004652,0.00481,212517.0,139444101.0,0.9937,0.0
XRP,2014-11-04,2,0.004809000000000001,0.0048590000000000005,0.0047799999999999995,0.004804999999999999,276134.0,139288429.0,0.3165,0.0
XRP,2014-11-05,2,0.004806,0.004872,0.004806,0.004861,309820.0,140918205.0,0.8333,0.0
XRP,2014-11-06,2,0.004861,0.004898,0.004834000000000001,0.004877,416386.0,141393629.0,0.6719,0.0
XRP,2014-11-07,2,0.004878,0.004895,0.004854,0.004877,434075.0,141383772.0,0.561,0.0
XRP,2014-11-08,2,0.004877,0.004914,0.004877,0.004907,143181.0,142249971.0,0.8108,0.0
XRP,2014-11-09,2,0.0049039999999999995,0.004941,0.00488,0.004926,240824.0,142804246.0,0.7541,0.0
XRP,2014-11-10,2,0.00492,0.004956,0.004886,0.004901,545390.0,142089950.0,0.2143,0.0
XRP,2014-11-11,2,0.004896,0.004906000000000001,0.004873,0.004899000000000001,781614.0,142006751.0,0.7879,0.0
XRP,2014-11-12,2,0.004897,0.005209,0.004897,0.005097,447173.0,147769815.0,0.6409999999999999,0.0
XRP,2014-11-13,2,0.005128,0.005297,0.00491,0.005035,486595.0,145963204.0,0.32299999999999995,0.0
XRP,2014-11-14,2,0.0050219999999999996,0.005197,0.004896,0.005197,300910.0,150647288.0,1.0,0.0
XRP,2014-11-15,2,0.0052060000000000006,0.005229,0.005016,0.005052,116803.0,146467327.0,0.16899999999999998,0.0
XRP,2014-11-16,2,0.005039,0.0052049999999999996,0.005039,0.005181,78345.0,150197085.0,0.8554,0.0
XRP,2014-11-17,2,0.005181,0.005378,0.005181,0.00534,431359.0,154793910.0,0.8071,0.0
XRP,2014-11-18,2,0.005337,0.005449,0.005337,0.005432,454544.0,157455414.0,0.8482,0.0
XRP,2014-11-19,2,0.005424,0.005696,0.005424,0.005696,434916.0,165109446.0,1.0,0.0
XRP,2014-11-20,2,0.005693,0.006096,0.005692,0.006058,932564.0,175615441.0,0.9059,0.0
XRP,2014-11-21,2,0.006072,0.006603,0.006037,0.006589,720035.0,191018590.0,0.9753,0.0
XRP,2014-11-22,2,0.006591,0.0077599999999999995,0.006591,0.007663,1123560.0,222149279.0,0.917,0.0
XRP,2014-11-23,2,0.007669,0.008773,0.007669,0.008598999999999999,1288050.0,265561480.0,0.8424,0.0
XRP,2014-11-24,2,0.008595,0.008791,0.008362,0.008562,836154.0,264402502.0,0.4662,0.0
XRP,2014-11-25,2,0.008561,0.009840999999999999,0.008561,0.00974,2617990.0,300795568.0,0.9211,0.0
XRP,2014-11-26,2,0.009742,0.011014,0.009695,0.011004,2382860.0,339806138.0,0.9924,0.0
XRP,2014-11-27,2,0.011004,0.014205,0.011004,0.014205,5355350.0,438663549.0,1.0,0.0
XRP,2014-11-28,2,0.014200999999999998,0.015297,0.013757,0.015165000000000001,2815520.0,468309655.0,0.9143,0.0
XRP,2014-11-29,2,0.01516,0.01516,0.013982,0.013982,1878500.0,431780094.0,0.0,0.0
XRP,2014-11-30,2,0.013977000000000002,0.013977000000000002,0.011182,0.011211,2857340.0,346223285.0,0.0104,0.0
XRP,2014-12-01,2,0.011204,0.012572,0.008105,0.012559,3453750.0,387823565.0,0.9971,0.0
XRP,2014-12-02,2,0.012586,0.013307,0.012568000000000001,0.013158000000000001,2206040.0,406333853.0,0.7984,0.0
XRP,2014-12-03,2,0.013163999999999999,0.013184999999999999,0.012918,0.013130000000000001,1063000.0,405478439.0,0.794,0.0
XRP,2014-12-04,2,0.013137000000000001,0.013347999999999999,0.013137000000000001,0.013343,2363160.0,412053081.0,0.9763,0.0
XRP,2014-12-05,2,0.013336,0.013798,0.013311000000000002,0.013784999999999999,1281290.0,425696466.0,0.9733,0.0
XRP,2014-12-06,2,0.013771,0.014412000000000001,0.013725999999999999,0.014406,1402450.0,444879967.0,0.9913,0.0
XRP,2014-12-07,2,0.014406,0.014794,0.014388,0.014794,935386.0,456865023.0,1.0,0.0
XRP,2014-12-08,2,0.014793,0.015188,0.01319,0.013421,2568380.0,414446386.0,0.1156,0.0
XRP,2014-12-09,2,0.013418000000000001,0.015071000000000001,0.013268,0.015068000000000002,1621600.0,465326516.0,0.9983,0.0
XRP,2014-12-10,2,0.015071000000000001,0.015933000000000003,0.015015,0.015907,1116220.0,491245241.0,0.9717,0.0
XRP,2014-12-11,2,0.015885,0.016374,0.015805,0.016374,1620910.0,505654484.0,1.0,0.0
XRP,2014-12-12,2,0.016374,0.016374,0.016374,0.016374,1620910.0,505654484.0,0.0,0.0
XRP,2014-12-13,2,0.016374,0.017182,0.016374,0.016992,1210950.0,524745341.0,0.7649,0.0
XRP,2014-12-14,2,0.016991,0.017218,0.016977000000000003,0.017127,431814.0,528898884.0,0.6224,0.0
XRP,2014-12-15,2,0.017115000000000002,0.018241999999999998,0.017096,0.018241999999999998,2633740.0,563322337.0,1.0,0.0
XRP,2014-12-16,2,0.018246000000000002,0.021681,0.018207,0.021539,6249780.0,665141270.0,0.9591,0.0
XRP,2014-12-17,2,0.021553,0.026064999999999998,0.021512,0.026064999999999998,5981140.0,804913396.0,1.0,0.0
XRP,2014-12-18,2,0.026026,0.028013999999999997,0.025511000000000002,0.027939999999999996,4016710.0,862822123.0,0.9704,0.0
XRP,2014-12-19,2,0.027975,0.028033999999999996,0.023338,0.023338,6254590.0,720712279.0,0.0,0.0
XRP,2014-12-20,2,0.023352,0.024207,0.022644,0.024207,3224770.0,747548181.0,1.0,0.0
XRP,2014-12-21,2,0.024225,0.025171000000000002,0.024183,0.024921000000000002,1523180.0,771989123.0,0.747,0.0
XRP,2014-12-22,2,0.02487,0.025718,0.024868,0.025562,2150370.0,791861558.0,0.8165,0.0
XRP,2014-12-23,2,0.025556,0.025611000000000002,0.023878,0.023878,2778770.0,739685186.0,0.0,0.0
XRP,2014-12-24,2,0.023837999999999998,0.023852,0.02316,0.023382,1428390.0,724341746.0,0.3208,0.0
XRP,2014-12-25,2,0.023388,0.024138,0.023387,0.024138,1234800.0,747758073.0,1.0,0.0
XRP,2014-12-26,2,0.024146,0.025394,0.024146,0.025308,2011780.0,783993127.0,0.9311,0.0
XRP,2014-12-27,2,0.025299000000000002,0.025335,0.024066999999999998,0.024074,837992.0,745759987.0,0.0055,0.0
XRP,2014-12-28,2,0.024078,0.02418,0.023611,0.023763999999999997,1005650.0,736156783.0,0.2689,0.0
XRP,2014-12-29,2,0.023778,0.024294,0.023774,0.024231,1145800.0,750639034.0,0.8788,0.0
XRP,2014-12-30,2,0.024229,0.024278,0.02404,0.0242,795505.0,749681811.0,0.6723,0.0
XRP,2014-12-31,2,0.024194,0.024437999999999998,0.024152,0.024437999999999998,640940.0,757042202.0,1.0,0.0
XRP,2015-01-01,2,0.024455,0.024455,0.024205,0.024390000000000002,399022.0,755558352.0,0.74,0.0
XRP,2015-01-02,2,0.024377,0.024423,0.024309,0.024318,459956.0,753340322.0,0.0789,0.0
XRP,2015-01-03,2,0.024297,0.024317,0.022106,0.022106,2171040.0,684798233.0,0.0,0.0
XRP,2015-01-04,2,0.0221,0.022142,0.018828,0.018928,3801010.0,586349910.0,0.0302,0.0
XRP,2015-01-05,2,0.018943,0.020316,0.01889,0.020316,3051930.0,629350576.0,1.0,0.0
XRP,2015-01-06,2,0.020325,0.020745,0.020281999999999998,0.020732,1752160.0,642240553.0,0.9719,0.0
XRP,2015-01-07,2,0.020727000000000002,0.020899,0.020492,0.020843,787462.0,645685315.0,0.8624,0.0
XRP,2015-01-08,2,0.020843,0.020916999999999998,0.020668000000000002,0.020676,823446.0,640502683.0,0.0321,0.0
XRP,2015-01-09,2,0.02065,0.020665,0.020512,0.020576,1092300.0,637404875.0,0.4183,0.0
XRP,2015-01-10,2,0.020623,0.020623,0.01923,0.019233,1550330.0,595810614.0,0.0022,0.0
XRP,2015-01-11,2,0.019244,0.019288,0.018755,0.018765,558120.0,581306679.0,0.0188,0.0
XRP,2015-01-12,2,0.018782,0.018853,0.018434,0.018434,560642.0,571062229.0,0.0,0.0
XRP,2015-01-13,2,0.018428,0.020769,0.015599000000000002,0.015648,3113440.0,484744921.0,0.0095,0.01
XRP,2015-01-14,2,0.015611000000000002,0.022335,0.014112999999999999,0.014233,1886420.0,440895455.0,0.0146,0.01
XRP,2015-01-15,2,0.014204,0.016536000000000002,0.014204,0.016444,2285810.0,509409664.0,0.9605,0.0
XRP,2015-01-16,2,0.016449000000000002,0.017093999999999998,0.016361,0.016403,1651550.0,508133368.0,0.0573,0.0
XRP,2015-01-17,2,0.016393,0.016401,0.015361000000000001,0.015361000000000001,737736.0,475866604.0,0.0,0.0
XRP,2015-01-18,2,0.015386000000000002,0.015806,0.015092,0.015622,1170730.0,483945686.0,0.7423,0.0
XRP,2015-01-19,2,0.015657,0.016017,0.015650999999999998,0.015991,1093540.0,495361107.0,0.929,0.0
XRP,2015-01-20,2,0.015947,0.016114,0.01585,0.016112,1029700.0,499118748.0,0.9924,0.0
XRP,2015-01-21,2,0.016108,0.016717,0.016108,0.016653,1141990.0,515877886.0,0.8949,0.0
XRP,2015-01-22,2,0.0167,0.017041999999999998,0.016671000000000002,0.01701,1105630.0,526933961.0,0.9137,0.0
XRP,2015-01-23,2,0.017013,0.017013,0.016694,0.016734,1080800.0,518377817.0,0.1254,0.0
XRP,2015-01-24,2,0.01672,0.016868,0.016597999999999998,0.016736,945649.0,518442871.0,0.5111,0.0
XRP,2015-01-25,2,0.016703,0.016918,0.016393,0.016578,892182.0,513563824.0,0.3524,0.0
XRP,2015-01-26,2,0.016586,0.017808,0.015831,0.016019,3079280.0,496231591.0,0.0951,0.0
XRP,2015-01-27,2,0.016007,0.016065,0.015461,0.015841,1316000.0,490708200.0,0.6291,0.0
XRP,2015-01-28,2,0.015836000000000003,0.015931999999999998,0.014918,0.014969999999999999,1380280.0,463747981.0,0.0513,0.0
XRP,2015-01-29,2,0.014966,0.014988,0.014537999999999999,0.014706,1097200.0,455557378.0,0.3733,0.0
XRP,2015-01-30,2,0.014691,0.014815,0.014438,0.014443000000000001,807399.0,447416340.0,0.0133,0.0
XRP,2015-01-31,2,0.014440999999999999,0.01464,0.014271,0.014297999999999998,557619.0,442924519.0,0.0732,0.0
XRP,2015-02-01,2,0.014286000000000002,0.014331,0.014088,0.014138999999999999,852106.0,437986614.0,0.2099,0.0
XRP,2015-02-02,2,0.014137,0.014199000000000002,0.013534000000000001,0.013669999999999998,1482760.0,423473386.0,0.2045,0.0
XRP,2015-02-03,2,0.013658000000000002,0.013711000000000001,0.012983000000000001,0.013025,1264170.0,403495625.0,0.0577,0.0
XRP,2015-02-04,2,0.013027,0.013526,0.013027,0.013498,625444.0,418148255.0,0.9439,0.0
XRP,2015-02-05,2,0.013503,0.014473,0.013503,0.014466,1221720.0,448138129.0,0.9928,0.0
XRP,2015-02-06,2,0.014473,0.015493999999999999,0.014473,0.015184999999999999,1790130.0,484540928.0,0.6974,0.0
XRP,2015-02-07,2,0.015186000000000002,0.015193,0.014459,0.014577000000000001,518284.0,465134147.0,0.1608,0.0
XRP,2015-02-08,2,0.014575999999999999,0.014650999999999999,0.014398,0.014426,446888.0,460328719.0,0.1107,0.0
XRP,2015-02-09,2,0.014430000000000002,0.014433000000000001,0.013994,0.013994,625357.0,446541034.0,0.0,0.0
XRP,2015-02-10,2,0.014003,0.014006999999999999,0.013627,0.013649000000000001,850302.0,435513439.0,0.0579,0.0
XRP,2015-02-11,2,0.013643,0.01378,0.013588,0.013775999999999998,457627.0,439584970.0,0.9792,0.0
XRP,2015-02-12,2,0.01378,0.014069,0.013774000000000002,0.014039,542301.0,447980110.0,0.8983,0.0
XRP,2015-02-13,2,0.014031,0.014661000000000002,0.014031,0.014565999999999999,1005470.0,464764008.0,0.8492,0.0
XRP,2015-02-14,2,0.014563999999999999,0.015028999999999999,0.014563999999999999,0.014956,816442.0,477214725.0,0.843,0.0
XRP,2015-02-15,2,0.014941,0.015038,0.013566,0.013712,1134340.0,437542823.0,0.0992,0.0
XRP,2015-02-16,2,0.013744999999999999,0.013853,0.013580000000000002,0.01375,391037.0,438739393.0,0.6227,0.0
XRP,2015-02-17,2,0.013751,0.014048,0.013722,0.014031,428236.0,447699315.0,0.9479,0.0
XRP,2015-02-18,2,0.014028,0.014049,0.013719,0.013791,384700.0,440041262.0,0.2182,0.0
XRP,2015-02-19,2,0.013806,0.013850999999999999,0.013758000000000001,0.013758000000000001,308654.0,438994662.0,0.0,0.0
XRP,2015-02-20,2,0.013741,0.013765000000000001,0.013481,0.013481,1036780.0,430152802.0,0.0,0.0
XRP,2015-02-21,2,0.013462,0.013537,0.013244,0.013286000000000001,314420.0,423930635.0,0.1433,0.0
XRP,2015-02-22,2,0.013288999999999999,0.013375999999999999,0.013080000000000001,0.013130000000000001,587911.0,418946519.0,0.1689,0.0
XRP,2015-02-23,2,0.013124,0.013363,0.01311,0.013334,439387.0,425478199.0,0.8854,0.0
XRP,2015-02-24,2,0.013350999999999998,0.013424,0.013345,0.013396000000000002,627475.0,427459720.0,0.6456,0.0
XRP,2015-02-25,2,0.013403,0.013472,0.01339,0.013401,502828.0,427612882.0,0.1341,0.0
XRP,2015-02-26,2,0.013405000000000002,0.013413999999999999,0.013257,0.013299,836544.0,424348637.0,0.2675,0.0
XRP,2015-02-27,2,0.013294,0.013547,0.013287,0.013359999999999999,910485.0,426291867.0,0.2808,0.0
XRP,2015-02-28,2,0.013356999999999999,0.013368000000000001,0.012995,0.012998,520080.0,414744163.0,0.008,0.0
XRP,2015-03-01,2,0.012991999999999998,0.012991999999999998,0.012142,0.012239,1496970.0,390515999.0,0.1141,0.0
XRP,2015-03-02,2,0.012232999999999999,0.012235,0.011931,0.012192,1284250.0,389032252.0,0.8586,0.0
XRP,2015-03-03,2,0.012191,0.012193,0.010593,0.010593,3050010.0,338000905.0,0.0,0.0
XRP,2015-03-04,2,0.010222,0.010222,0.00976,0.010032,2851890.0,320106590.0,0.5887,0.0
XRP,2015-03-05,2,0.010056,0.011613,0.010056,0.011544,3088530.0,368336365.0,0.9557,0.0
XRP,2015-03-06,2,0.011552,0.011664,0.010856000000000001,0.010856000000000001,978284.0,346389663.0,0.0,0.0
XRP,2015-03-07,2,0.010858,0.010858,0.010522,0.010535,1230270.0,336156591.0,0.0387,0.0
XRP,2015-03-08,2,0.010528000000000001,0.010528000000000001,0.009939,0.009961,735996.0,317839487.0,0.0374,0.0
XRP,2015-03-09,2,0.009963,0.010808,0.009963,0.010643000000000001,2361390.0,339605905.0,0.8047,0.0
XRP,2015-03-10,2,0.01064,0.010705,0.010077,0.010086,1642070.0,321842415.0,0.0143,0.0
XRP,2015-03-11,2,0.010087,0.010242,0.010043,0.010229,755784.0,326405338.0,0.9347,0.0
XRP,2015-03-12,2,0.010227,0.010367,0.010154,0.010359,687546.0,330540686.0,0.9624,0.0
XRP,2015-03-13,2,0.010352,0.010587000000000001,0.010333,0.010511,701607.0,335397167.0,0.7008,0.0
XRP,2015-03-14,2,0.010487,0.011098,0.010435999999999999,0.011087999999999999,798070.0,353805211.0,0.9849,0.0
XRP,2015-03-15,2,0.011095,0.011229000000000001,0.010817,0.010817,407154.0,345161184.0,0.0,0.0
XRP,2015-03-16,2,0.010825,0.011047,0.010796,0.010968,859896.0,349976185.0,0.6853,0.0
XRP,2015-03-17,2,0.010966,0.011033,0.010901000000000001,0.010929000000000001,805396.0,348728560.0,0.2121,0.0
XRP,2015-03-18,2,0.010929000000000001,0.010962000000000001,0.010516,0.010575,1632590.0,337442506.0,0.1323,0.0
XRP,2015-03-19,2,0.010593,0.010636,0.010296,0.01048,2771610.0,334414384.0,0.5412,0.0
XRP,2015-03-20,2,0.01048,0.010579,0.010339,0.010445999999999999,447184.0,333319921.0,0.4458,0.0
XRP,2015-03-21,2,0.010445,0.010453,0.010162000000000001,0.010182,394129.0,324883300.0,0.0687,0.0
XRP,2015-03-22,2,0.010181,0.010246,0.010121999999999999,0.010196,306080.0,325339592.0,0.5968,0.0
XRP,2015-03-23,2,0.010198,0.010381,0.010098000000000001,0.010309,670229.0,328929304.0,0.7456,0.0
XRP,2015-03-24,2,0.010313,0.010343999999999999,0.009757,0.009757,608763.0,311317698.0,0.0,0.0
XRP,2015-03-25,2,0.009764,0.009826999999999999,0.009115,0.009115,1160540.0,290849000.0,0.0,0.0
XRP,2015-03-26,2,0.009115,0.009115,0.008736,0.008764,609264.0,279659629.0,0.0739,0.0
XRP,2015-03-27,2,0.008764,0.00896,0.008728,0.008895,439537.0,283817951.0,0.7198,0.0
XRP,2015-03-28,2,0.008888,0.008908,0.008751,0.008851000000000001,186292.0,282430248.0,0.6369,0.0
XRP,2015-03-29,2,0.008851000000000001,0.008859,0.008464,0.008498,417819.0,271170678.0,0.0861,0.0
